,time
0,0.684353741497
1,5.3233029771
2,10.2172335601
3,14.4485260771
4,18.9473922902
5,23.5596371882
6,28.4893424036
7,33.5823129252
8,38.2263038549
9,43.233106576
10,47.6140589569
11,52.4575963719
12,56.9972789116
13,61.5868480726
14,66.0403628118
15,70.7569160998
16,75.59138322
17,80.6752834467
18,85.4009070295
19,90.180952381
20,94.6798185941
21,99.2467120181
22,104.117460317
23,108.797732426
24,113.754648526
25,118.561904762
26,123.160544218
27,128.244444444
28,132.747845805
29,137.373696145
30,142.022222222
31,146.94739229
32,151.459863946
