,time
0,0.207936507937
1,4.89727891156
2,9.50498866213
3,14.6659863946
4,19.6682539683
5,24.4074829932
6,29.0242630385
7,33.6818594104
8,38.2079365079
9,42.8337868481
10,47.3371882086
11,52.0219954649
12,56.7385487528
13,61.2691609977
14,66.3349206349
15,70.9653061224
16,75.6637188209
17,80.498185941
18,84.8746031746
19,89.6501133787
20,94.1036281179
21,98.6160997732
22,103.260090703
23,107.958503401
24,112.55260771
25,116.548072562
26,120.348526077
27,124.919954649
28,129.722675737
29,134.620634921
30,139.192063492
31,143.922222222
32,148.593424036
33,153.40521542
34,157.799773243
35,162.879138322
36,166.829251701
37,171.28276644
38,175.935827664
39,180.366666667
40,185.260090703
41,189.931292517
42,194.484580499
43,198.965306122
44,203.305442177
45,208.112698413
46,212.688662132
47,217.219274376
48,221.895011338
49,226.416553288
50,230.842857143
51,235.514058957
52,240.049206349
53,244.684126984
54,249.251020408
55,253.872335601
56,258.597959184
57,263.101360544
58,267.7
59,272.434693878
60,276.906349206
61,281.504988662
62,286.035600907
63,290.570748299
64,294.507256236
65,298.366666667
66,302.76122449
67,307.40521542
68,311.999319728
69,316.620634921
70,321.114965986
71,325.636507937
72,329.36893424
73,333.223809524
74,337.622902494
75,342.167120181
76,346.421088435
77,350.153514739
