,time
0,0.0532879818594
1,3.25963718821
2,6.39342403628
3,9.66780045351
4,12.9829931973
5,16.5566893424
6,20.1394557823
7,24.1666666667
8,28.0396825397
9,31.8083900227
10,35.119047619
11,38.7471655329
12,42.2528344671
13,46.193877551
14,50.1802721088
15,53.7222222222
16,57.1961451247
17,60.6247165533
18,64.1349206349
19,67.858276644
20,71.7721088435
21,75.2414965986
22,78.7607709751
23,82.1213151927
24,85.5680272109
25,89.1598639456
26,93.4229024943
27,97.2868480726
28,100.738095238
29,104.375283447
30,108.112244898
31,111.599773243
32,115.246031746
33,119.019274376
34,122.973922902
35,126.33446712
36,129.91723356
37,133.862811791
38,137.463718821
39,141.463718821
40,145.109977324
41,148.515873016
42,152.075963719
43,155.799319728
44,159.105442177
45,162.479591837
46,166.148526077
47,169.785714286
48,173.314058957
49,177.032879819
50,180.738095238
51,184.484126984
52,188.311791383
53,191.967120181
54,195.631519274
55,199.241496599
56,202.710884354
57,206.266439909
58,209.740362812
59,213.504535147
60,217.105442177
61,221.014739229
62,224.688208617
63,228.452380952
