,time
0,0.0
1,1.70755614074
2,3.55740862653
3,5.50212534237
4,7.42789115646
5,9.15439819895
6,10.9568185697
7,12.6977324263
8,14.3244987362
9,15.9846227619
10,17.7870431327
11,19.4471671584
12,21.0124269541
13,22.5390022676
14,24.0955144304
15,25.7082063411
16,27.3916099773
17,28.8861580474
18,30.5462820732
19,32.1897959184
20,33.7716658946
21,35.4317899203
22,37.0424036281
23,38.5623095116
24,40.2351473923
25,41.787693333
26,43.2106567836
27,44.7759165793
28,46.3893424036
29,47.8590040556
30,49.4242638513
31,50.942091532
32,52.4301587302
