,time
0,0.243764172336
1,3.05555555556
2,5.10847048497
3,7.64058956916
4,10.2709750567
5,12.9875283447
6,15.5907029478
7,18.2800453515
8,20.6292517007
9,23.373015873
10,26.066893424
11,28.9467120181
12,31.2810346719
13,33.3644228659
14,35.8945578231
15,38.3934240363
16,41.1099773243
17,43.5680272109
18,45.9308390023
19,48.3526077098
20,50.8650793651
21,53.5090702948
22,56.0487528345
23,58.8560090703
24,61.2324263039
25,63.9308390023
26,66.3843537415
27,68.7380952381
28,71.2641723356
29,73.7267573696
30,76.1530612245
31,78.7335600907
32,81.1689342404
33,83.7675736961
34,86.3253968254
35,89.0555555556
36,91.4863945578
37,93.9128922537
38,96.3480725624
39,98.7517006803
40,101.862811791
41,104.357142857
42,106.946712018
43,109.540816327
44,111.921768707
45,114.679138322
46,117.522675737
47,120.24829932
48,122.66553288
49,125.20521542
50,127.60430839
