,time
0,0.357596371882
1,3.61788944969
2,7.42619413357
3,11.1784580499
4,14.7430839002
5,17.5182015459
6,21.1360909955
7,24.7539804452
8,28.2986394558
9,31.8133786848
10,35.0968253968
11,38.8609977324
12,42.0817667569
13,45.6996562066
14,50.035600907
15,53.5321995465
16,57.1149659864
17,60.5520444737
18,64.5117913832
19,67.9782386073
20,71.596128057
21,74.8331870383
22,79.0242630385
23,82.3984126984
24,86.1126984127
25,88.9239143686
26,93.0015873016
27,95.9692780338
28,99.7272108844
29,102.906349206
30,105.680454978
31,109.298344427
32,112.942630385
33,116.416553288
34,119.459637188
35,123.133106576
36,126.724943311
37,130.629705215
38,133.550340136
39,137.046938776
40,141.028798186
41,144.702267574
42,148.720408163
43,152.32585034
44,155.759661571
45,159.441496599
46,163.128571429
47,166.715873016
48,170.55260771
49,174.806575964
50,177.604761905
51,181.17845805
52,184.933560091
53,188.747619048
54,192.22154195
55,195.556445517
56,199.246485261
57,202.6569161
58,206.375736961
59,209.647172848
