,time
0,1.45056689342
1,3.66049027138
2,5.84994239631
3,8.0051843318
4,10.0920058884
5,12.3156682028
6,14.7022675737
7,16.6603622632
8,18.9426303855
9,20.9708461342
10,23.1260880696
11,25.3839605735
12,27.539202509
13,29.8723356009
14,32.0207373272
15,34.2101894521
16,36.4338517665
17,38.589093702
18,40.8337868481
19,43.0022081413
20,45.3462585034
21,47.6547939068
22,49.8442460317
23,51.9310675883
24,54.1547299027
25,56.3530612245
26,58.5336341526
27,60.8655328798
28,63.0835893497
29,65.4052154195
