,time
0,0.339455782313
1,3.67278911565
2,6.59795918367
3,10.0764172336
4,12.856462585
5,15.5276643991
6,18.3530612245
7,21.0786848073
8,23.8723356009
9,26.6614512472
10,29.4732426304
11,32.2079365079
12,34.9380952381
13,37.2963718821
14,39.8768707483
15,42.4120181406
16,44.9199546485
17,47.5820861678
18,50.1943310658
19,52.6841269841
20,55.0469387755
21,57.7589569161
22,60.393877551
23,62.901814059
24,65.2102040816
25,67.5321995465
26,69.9176870748
27,72.3672402938
28,74.5344671202
29,76.9517006803
30,79.468707483
31,81.826984127
32,84.5571428571
33,87.0786848073
34,89.5775510204
35,92.1126984127
36,94.4664399093
37,96.8836734694
38,99.2056689342
39,101.627437642
40,103.944897959
41,106.271428571
42,108.797505669
43,111.114005566
44,113.777013489
45,116.003854875
46,118.348526077
47,120.434533295
48,122.815646259
49,125.146712018
50,127.504988662
51,129.92675737
52,132.551219342
53,134.860997732
54,137.07833281
55,139.50952381
56,141.605446279
57,144.03106576
58,146.484580499
59,148.529266877
60,151.260090703
61,153.6138322
62,156.144444444
63,158.548072562
64,161.300907029
65,163.442111243
66,165.836054422
67,168.32585034
68,170.232781445
69,172.629488576
70,175.037868481
71,178.153514739
72,180.55260771
73,183.332653061
74,185.90861678
75,188.548072562
76,191.350793651
77,193.863265306
78,196.498185941
79,199.527664399
80,202.13537415
81,204.63877551
82,207.087755102
83,209.953968254
84,212.175156225
85,214.489115646
86,216.829251701
87,219.287301587
