,time
0,1.09659863946
1,4.02841781874
2,6.20317460317
3,9.57732426304
4,11.958276644
5,14.2621315193
6,16.3822324629
7,18.2621607783
8,21.4095238095
9,23.9019457245
10,25.8040816327
11,28.2167800454
12,30.3474142345
13,32.4959037378
14,35.8675736961
15,38.2984126984
16,41.1283446712
17,43.4820861678
18,45.9083900227
19,49.1466973886
20,51.295186892
21,53.1751152074
22,55.0550435228
23,57.2054421769
24,59.0834613415
25,61.2598639456
26,63.3804403482
27,66.4934240363
28,68.9741496599
29,71.6090702948
30,73.451484895
31,75.7342549923
32,79.0912698413
33,80.9711981567
34,82.7836734694
35,84.7310547875
36,86.6109831029
37,88.906122449
38,90.7736815156
39,93.6725623583
40,96.7655328798
41,99.264399093
42,101.745124717
43,104.321088435
44,106.887352791
45,109.155555556
46,110.915770609
47,112.929979519
48,114.389115646
49,116.555555556
50,117.990022676
51,119.644009217
52,121.12109575
53,123.128344671
54,125.283794163
55,126.760880696
56,127.969406042
57,129.590929705
58,131.192140297
59,132.593197279
