,time
0,0.0
1,2.83378684807
2,4.80985320509
3,6.71587301587
4,8.215059014
5,10.2170068027
6,11.7337716832
7,14.1081632653
8,16.7280735363
9,18.6576901613
10,20.6115646259
11,22.5169234114
12,24.3848072562
13,27.0514739229
14,29.1003213087
15,31.3704585146
16,33.3689342404
17,35.4567054853
18,37.6682539683
19,40.5344671202
20,43.3371882086
21,45.8993366326
22,48.4074829932
23,50.856462585
24,53.2238095238
25,54.7528717358
26,57.0151927438
27,59.2931461477
28,61.2227627728
29,63.2600907029
30,64.8549823023
31,66.7845989273
32,69.1682429935
33,70.9843527583
34,73.468707483
35,75.2976134496
36,76.9743764172
37,78.7028192585
38,80.405422163
39,82.335038788
40,84.5798185941
41,86.3077788984
42,88.0103818029
43,90.3575963719
44,92.2101356339
45,95.0478071413
46,97.4278911565
47,99.3610678326
48,101.744711899
49,104.017460317
50,106.05797259
51,108.328109796
52,110.874603175
53,112.754877348
54,114.116959671
55,116.257823129
56,117.976192921
57,119.905809546
58,121.835426171
59,124.067346939
