,time
0,0.0
1,4.8514739229
2,8.16666666667
3,12.112244898
4,15.8310657596
5,19.5725623583
6,23.9761904762
7,27.880952381
8,32.0759637188
9,35.837864417
10,40.4886621315
11,44.9557823129
12,49.2369614512
13,55.0186932599
14,59.8990929705
15,64.5612244898
16,69.0464852608
17,73.6768707483
18,78.5657596372
19,83.1916099773
20,87.3232471005
21,92.3708336381
22,97.0918367347
23,101.463718821
24,105.658730159
25,110.298185941
26,115.178004535
27,119.880180268
28,124.170628825
29,129.332199546
30,133.849206349
31,137.93537415
32,142.815192744
33,147.091836735
34,151.679975455
35,156.434240363
36,160.928571429
37,165.255102041
38,169.740362812
39,174.394114874
40,179.189322085
41,183.732149969
42,188.527357179
43,193.32256439
44,197.865392274
45,202.556689342
46,206.951048042
47,211.493875926
48,215.279565829
49,220.252834467
50,223.860462943
51,229.087301587
52,233.198498037
53,237.488946594
54,242.031774478
55,246.121315193
56,250.320861678
57,254.103174603
58,258.234693878
59,262.343537415
60,266.429705215
61,270.339002268
62,274.366213152
63,278.626776876
