,time
0,1.19183673469
1,5.51383219955
2,10.5659863946
3,15.8403628118
4,21.4321995465
5,27.1283446712
6,32.7700680272
7,38.2439909297
8,44.0535147392
9,49.9083900227
10,55.2870748299
11,60.8244897959
12,66.8607709751
13,73.2553287982
14,79.9764172336
15,86.1034013605
16,92.5115646259
17,98.7201814059
18,104.960544218
19,110.516099773
20,117.033106576
21,123.332426304
22,130.271201814
23,136.774603175
24,143.459410431
25,150.234920635
26,156.634013605
27,163.259863946
28,169.867573696
29,175.364172336
30,180.760997732
31,186.987755102
32,192.901587302
33,197.980952381
34,202.85170068
35,208.779138322
36,213.858503401
