,time
0,0.0625850340136
1,3.97188208617
2,7.79954648526
3,11.6907029478
4,15.4639455782
5,19.577324263
6,23.4820861678
7,27.346031746
8,31.3732426304
9,35.5002267574
10,39.6
11,43.4548752834
12,46.9469387755
13,52.2666666667
14,56.2167800454
15,59.8176870748
16,63.5092970522
17,67.1827664399
18,70.9741496599
19,74.7700680272
20,78.4616780045
21,82.4798185941
22,86.3709750567
23,90.5297052154
24,93.9537414966
25,97.622675737
26,102.919727891
27,106.815419501
28,110.339229025
29,114.207709751
30,117.6861678
31,121.395918367
32,125.296145125
33,129.318820862
34,132.76553288
35,136.797278912
36,140.552380952
37,144.171428571
38,148.044444444
39,152.013654207
40,155.509297052
41,159.128344671
42,162.951473923
43,166.597732426
44,170.466213152
45,174.030839002
46,177.37324263
47,180.843830005
48,185.30521542
49,189.237188209
50,193.219047619
51,196.466213152
52,200.282357626
53,204.416326531
54,208.901587302
55,211.79047619
56,214.987755102
57,218.919727891
58,222.484353741
59,226.543310658
60,230.398185941
61,233.708843537
62,237.40952381
63,240.760997732
