,time
0,0.117233560091
1,2.62970521542
2,5.03786848073
3,7.43242630385
4,9.86780045351
5,12.2487528345
6,14.625170068
7,16.9789115646
8,19.341723356
9,21.722675737
10,24.0152512618
11,26.2850340136
12,28.5934240363
13,30.6594707776
14,33.2510204082
15,35.3824701924
16,37.7090702948
17,40.1036281179
18,42.543537415
19,45.3326530612
20,47.7317460317
21,50.1399092971
22,52.543537415
23,54.9199546485
24,57.2510204082
25,59.6818594104
26,62.1399092971
27,64.625170068
28,67.1013605442
29,69.5684807256
30,72.058276644
31,74.5616780045
32,77.1784580499
