,time
0,0.0
1,3.69047619048
2,6.92403628118
3,10.4387755102
4,13.5589569161
5,16.8378684807
6,20.1077097506
7,23.5272108844
8,27.2188208617
9,30.7380952381
10,33.8083900227
11,37.2324263039
12,40.679138322
13,44.298185941
14,48.0124716553
15,51.3775510204
16,54.8741496599
17,58.2301587302
18,61.6496598639
19,65.2868480726
20,68.4795918367
21,72.089569161
22,75.5408163265
23,79.0238095238
24,82.4297052154
25,86.1666666667
26,90.3843537415
27,93.5453514739
28,96.3616780045
29,99.3231292517
30,102.379818594
31,105.48185941
32,108.865079365
33,112.057823129
34,115.459183673
35,118.515873016
36,121.62244898
37,125.141723356
38,127.998866213
39,131.182539683
40,134.420634921
41,137.422902494
42,140.298185941
43,143.722222222
44,146.35260771
45,149.314058957
46,152.130385488
47,155.51814059
48,158.393424036
49,161.431972789
50,164.824263039
51,167.781179138
52,170.724489796
53,173.590702948
54,176.602040816
55,179.590702948
56,182.642857143
57,185.849206349
58,188.620181406
59,191.640589569
60,194.588435374
61,197.681405896
62,200.688208617
63,203.695011338
