,time
0,0.0
1,1.29715501792
2,2.70020024139
3,4.27328798186
4,5.77101620218
5,7.27995163119
6,8.79482993197
7,10.1389871809
8,11.5949775071
9,13.1039129361
10,14.540861678
11,15.8835308317
12,17.2601035038
13,18.7540136054
14,20.1456116049
15,21.6280744825
16,23.0215873016
17,24.3547472753
18,25.8901552557
19,27.3753287982
20,28.6962457026
21,30.2778231293
22,31.6876440092
23,33.3027664399
24,34.75845997
25,36.1916553288
26,37.6704406225
27,38.9940681918
28,40.450058518
29,41.8795762929
30,43.4414568247
31,44.8673922902
32,46.2210747202
33,47.8623729062
34,49.2654181296
35,50.7222675737
36,52.0979811279
