,time
0,0.0
1,2.33038548753
2,3.90872812685
3,6.01746031746
4,7.60617365226
5,9.53673469388
6,10.9866952755
7,13.0514739229
8,15.423629906
9,17.4308146198
10,19.7589569161
11,21.3395427466
12,22.8185209568
13,24.8257056706
14,27.5723794894
15,29.4739229025
16,31.8768707483
17,33.5939336308
18,35.3689342404
19,37.5026617577
20,39.29856387
21,41.8339550874
22,43.9467811019
23,46.1172335601
24,48.0667918302
25,50.1796178447
26,52.7150090622
27,54.8278350767
28,56.8350197905
29,58.947845805
30,61.2192743764
31,62.9622152326
32,65.0750412471
33,67.0822259609
34,69.319047619
35,71.4135192906
36,73.4732426304
37,75.4278887182
38,77.7
39,79.5478994465
40,81.7272108844
41,83.3509862726
42,84.9356057835
43,87.1829931973
44,88.7386926097
45,90.7458773235
46,92.5417794358
47,94.4433228489
48,96.5299319728
49,98.3520509757
50,100.32585034
51,102.155137802
52,104.162322516
53,105.958224628
54,107.940362812
55,109.972594056
56,112.11723356
57,113.56439828
58,115.323582766
59,116.944919903
