,time
0,1.06507936508
1,4.1716553288
2,6.94716553288
3,10.0446712018
4,13.0650793651
5,16.4256235828
6,19.3462585034
7,22.7476190476
8,26.0854875283
9,29.3507936508
10,32.8156462585
11,36.2487528345
12,39.6863945578
13,42.8337868481
14,46.1716553288
15,49.5911564626
16,53.0197278912
17,56.2351473923
18,59.5820861678
19,62.8927437642
20,66.1897959184
21,69.4324263039
22,72.8700680272
23,76.543537415
24,79.9721088435
25,83.4052154195
26,86.6841269841
27,90.1036281179
28,93.6002267574
29,97.1195011338
