,time
0,0.0285034013605
1,1.26237290615
2,2.89471655329
3,4.26594982079
4,5.70244312779
5,7.00834613415
6,8.48836954136
7,9.98315192744
8,11.3178260552
9,12.7107892619
10,14.1037524687
11,15.6339455782
12,16.8896788823
13,18.2826420891
14,19.8198866213
15,21.0685685027
16,22.4180016092
17,23.9850852169
18,25.4933560091
19,26.8145417307
20,28.2075049375
21,29.6875283447
22,31.1240216517
23,32.8402947846
24,34.2146587667
25,35.6076219735
26,37.3391609977
27,38.8723794894
28,40.2653426962
29,41.7453661034
30,43.3709070295
31,44.8360032185
32,46.3160266257
33,47.9468707483
34,49.4066637408
35,50.7560968473
36,52.4366666667
