,time
0,0.239455782313
1,3.6589569161
2,7.26439909297
3,10.7836734694
4,14.2621315193
5,17.5002267574
6,21.0467120181
7,24.3437641723
8,27.8176870748
9,31.368707483
10,34.8063492063
11,38.4979591837
12,41.9673469388
13,45.8857142857
14,49.3596371882
15,52.9514739229
16,56.6702947846
17,60.3346938776
18,64.1079365079
19,67.7950113379
20,71.3278911565
21,75.2462585034
22,78.5523809524
23,82.2530612245
24,86.166893424
25,89.6952380952
26,93.4775510204
27,97.1328798186
28,100.774603175
29,104.370975057
30,108.262131519
31,112.253061224
32,116.12154195
33,119.545578231
34,123.314285714
35,126.983219955
36,130.66122449
37,134.24399093
38,138.112471655
39,142.058049887
40,146.198639456
41,150.565986395
42,154.144217687
43,157.80861678
44,161.300680272
45,165.209977324
46,168.711111111
47,172.316553288
48,176.370975057
49,180.080725624
50,183.949206349
51,187.699773243
52,191.695238095
53,195.364172336
54,199.563718821
55,203.196371882
56,206.987755102
57,210.448072562
58,214.720181406
59,218.797278912
60,222.239455782
61,226.021768707
62,229.80861678
63,233.831292517
