,time
0,0.0673469387755
1,5.37800453515
2,10.498185941
3,15.4868480726
4,20.1716553288
5,24.8836734694
6,30.0446712018
7,35.4823129252
8,40.3621315193
9,45.4006802721
10,50.5934240363
11,55.6092970522
12,60.3848072562
13,64.6297052154
14,69.3281179138
15,74.2941043084
16,79.1603174603
17,84.058276644
18,88.5299319728
19,92.9562358277
20,97.573015873
21,101.931292517
22,106.289569161
23,110.593424036
24,115.006122449
25,119.645578231
26,124.303174603
27,129.173922902
28,133.768027211
29,138.244217687
30,142.588888889
31,147.337188209
32,151.972108844
33,156.53446712
34,160.96984127
35,165.083219955
36,169.255555556
