,time
0,1.24603174603
1,5.96258503401
2,10.0034013605
3,14.1621315193
4,18.9058956916
5,23.5317460317
6,27.2278911565
7,30.8151927438
8,34.3344671202
9,38.0714285714
10,41.0646258503
11,45.1235827664
12,48.5385487528
13,53.5362811791
14,57.985260771
15,61.5589569161
16,65.4954648526
17,68.7290249433
18,72.6519274376
19,76.3571428571
20,81.268707483
21,84.3662131519
22,87.5634920635
23,90.4523809524
24,94.0941043084
25,97.7857142857
26,102.307256236
27,106.524943311
28,109.998866213
29,114.329931973
30,117.373015873
31,120.733560091
32,124.02154195
33,127.286848073
34,130.842403628
35,134.402494331
36,137.998866213
37,142.624716553
38,146.719954649
39,151.30952381
40,154.810657596
41,159.926303855
42,163.663265306
43,167.740362812
44,171.137188209
45,175.268707483
46,179.867346939
47,183.073696145
48,187.504535147
49,191.5
50,195.255102041
51,199.155328798
52,202.411564626
53,206.071428571
54,209.649659864
55,212.815192744
56,215.631519274
57,219.128117914
58,222.447845805
59,225.37755102
