,time
0,0.634240362812
1,2.30303399735
2,4.18072562358
3,5.97808824844
4,7.76802721088
5,9.60414177618
6,11.5639455782
7,13.377197474
8,15.3372264079
9,17.214739229
10,19.0612813823
11,21.1195011338
12,22.9323385268
13,24.794366014
14,26.6795918367
15,28.175415925
16,30.0718820862
17,31.8014694528
18,33.6144962166
19,35.6546485261
20,37.5835548078
21,39.3235827664
22,41.2096083356
23,42.9199546485
24,44.78666114
25,46.5506871805
26,48.4482993197
27,50.3237428783
28,52.0628117914
29,53.9987971294
