,time
0,1.30090702948
1,7.11950113379
2,13.2464852608
3,20.3303854875
4,27.7408163265
5,35.5639455782
6,42.7204081633
7,50.9925170068
8,59.1467120181
9,67.5185941043
10,76.1807256236
11,85.087755102
12,93.7997732426
13,102.588888889
14,111.695464853
15,120.729478458
16,129.504988662
17,137.836054422
18,146.339455782
19,155.164852608
20,163.885941043
21,172.353061224
22,180.747619048
23,188.711337868
24,196.620634921
25,204.625170068
26,212.625170068
27,221.273696145
28,229.287301587
29,237.382539683
30,245.092290249
31,252.616099773
32,260.434693878
