,time
0,1.14217687075
1,3.16206294346
2,5.79977324263
3,8.63424036281
4,11.4188208617
5,13.8315192744
6,16.4845804989
7,19.1603174603
8,21.931292517
9,24.6659863946
10,27.4732426304
11,30.0537414966
12,32.8156462585
13,35.8315192744
14,38.7476190476
15,41.5412698413
16,44.4392290249
17,47.2510204082
18,50.0764172336
19,52.9108843537
20,55.6682539683
21,58.5253968254
22,61.3145124717
23,64.1761904762
24,67.006122449
25,69.2325360252
26,71.9993197279
27,74.8836734694
28,77.7408163265
29,80.5979591837
30,83.5412698413
31,86.3893424036
32,89.2555555556
33,92.0492063492
34,94.9063492063
35,97.7498866213
36,100.620634921
37,103.427891156
38,106.108163265
39,108.661451247
40,111.414285714
41,114.189795918
42,117.033333333
43,119.777097506
44,122.579818594
45,124.983446712
46,127.7861678
47,130.43015873
48,133.201133787
49,136.112698413
50,138.856462585
51,141.38707483
52,144.035600907
53,146.779365079
54,149.400680272
55,152.058276644
56,154.86553288
57,157.38707483
58,160.158049887
59,162.915419501
