,time
0,0.0
1,3.75850340136
2,7.81746031746
3,11.6360544218
4,15.5680272109
5,19.8083900227
6,24.1167800454
7,28.3798185941
8,32.4115646259
9,36.3798185941
10,40.5612244898
11,44.4614512472
12,48.6065759637
13,52.7743764172
14,57.0600907029
15,61.3231292517
16,65.8446712018
17,69.9308390023
18,74.1485260771
19,78.2210884354
20,82.5884353741
21,86.7380952381
22,90.8560090703
23,95.037414966
24,99.0646258503
25,103.354875283
26,107.844671202
27,112.03968254
28,116.243764172
29,120.570294785
30,125.227891156
31,129.314058957
32,133.509070295
33,137.722222222
34,141.853741497
35,146.425170068
36,150.987528345
37,155.218820862
38,159.599773243
39,164.03968254
40,167.91723356
41,172.266439909
42,176.878684807
43,181.286848073
44,185.799319728
45,190.329931973
46,194.511337868
47,198.348072562
48,202.343537415
49,206.64739229
50,211.436507937
51,215.763038549
52,220.030612245
53,224.184807256
54,229.109977324
55,233.953514739
56,238.724489796
57,243.554421769
58,248.556689342
59,253.164399093
