,time
0,1.63628117914
1,6.29387755102
2,11.6090702948
3,16.9560090703
4,22.6702947846
5,28.316553288
6,34.0897959184
7,39.7133786848
8,45.2145124717
9,50.2439909297
10,55.4367346939
11,60.4979591837
12,66.4072562358
13,71.935600907
14,77.6997732426
15,82.8653061224
16,88.4117913832
17,93.6272108844
18,98.8698412698
19,104.806349206
20,111.39138322
21,116.144217687
22,121.300680272
23,126.593197279
24,131.627210884
25,136.565986395
26,141.6
27,146.647619048
28,151.736054422
29,156.76553288
30,162.01723356
31,166.992290249
32,171.858503401
33,176.892517007
34,181.708843537
35,186.683900227
36,192.203174603
37,198.062585034
38,202.733786848
39,207.795011338
