,time
0,1.15102040816
1,4.82448979592
2,8.8380952381
3,13.2235827664
4,17.2961451247
5,21.3233560091
6,25.4548752834
7,29.4820861678
8,33.5274376417
9,37.6408163265
10,41.6272108844
11,45.7768707483
12,49.7587301587
13,53.8267573696
14,57.8993197279
15,61.9083900227
16,66.2530612245
17,70.5569160998
18,74.6385487528
19,78.7065759637
20,82.6884353741
21,86.6113378685
22,90.6476190476
23,94.6793650794
24,98.6340136054
25,102.652154195
26,106.779138322
27,110.797278912
28,114.679365079
29,118.284807256
30,122.103401361
