,time
0,1.4820861678
1,7.06485260771
2,13.1873015873
3,19.4684807256
4,24.6204081633
5,30.7247165533
6,36.4616780045
7,42.1170068027
8,47.8267573696
9,53.1873015873
10,58.9106575964
11,64.7111111111
12,71.4095238095
13,78.189569161
14,84.8244897959
15,91.0557823129
16,97.7088435374
17,103.450340136
18,109.436734694
19,115.568253968
20,121.61814059
21,127.327891156
22,132.6430839
23,138.751927438
24,144.5569161
25,149.867573696
26,155.427664399
27,160.969614512
28,167.160090703
29,173.155555556
30,179.509297052
31,185.418594104
32,191.531972789
33,197.37324263
34,202.842630385
35,208.738321995
36,214.511564626
37,220.048979592
38,225.944671202
39,231.731519274
