,time
0,0.0
1,2.65192743764
2,5.31405895692
3,8.30725623583
4,11.0600907029
5,14.1303854875
6,17.014739229
7,20.0578231293
8,23.0056689342
9,26.0306122449
10,29.1326530612
11,31.9943310658
12,34.8741496599
13,37.7675736961
14,40.5022675737
15,43.5317460317
16,46.6247165533
17,49.6405895692
18,52.7199546485
19,55.9897959184
20,59.1099773243
21,61.7993197279
22,64.7562358277
23,67.7585034014
24,70.6065759637
25,73.522675737
26,76.5113378685
27,79.3049886621
28,82.1439909297
29,85.2097505669
30,88.343537415
31,91.3639455782
32,94.2664399093
33,97.3684807256
34,100.225623583
35,103.091836735
36,106.107709751
37,109.032879819
38,112.14399093
39,115.214285714
40,118.688208617
41,121.568027211
42,124.901360544
43,128.24829932
44,131.336734694
45,134.488662132
46,137.695011338
47,140.846938776
48,144.062358277
49,147.354875283
50,150.602040816
51,153.903628118
52,157.046485261
53,160.02154195
54,163.132653061
55,166.24829932
56,169.336734694
57,172.475056689
58,175.572562358
59,178.783446712
