,time
0,1.10113378685
1,6.02267573696
2,11.3761652809
3,17.2825396825
4,22.2258503401
5,27.726984127
6,33.0739229025
7,39.1283446712
8,44.2848072562
9,50.3891156463
10,55.2099773243
11,60.3619047619
12,65.1827664399
13,69.6317460317
14,74.5795918367
15,79.9310657596
16,84.6430839002
17,89.5818594104
18,94.4798185941
19,99.5909297052
20,103.89478458
21,108.760997732
22,113.5138322
23,118.720181406
24,123.49569161
25,128.067120181
26,132.969614512
27,137.681632653
28,142.117006803
29,146.978684807
30,151.831292517
31,156.248526077
32,160.937868481
33,165.491156463
34,169.867573696
35,174.203174603
36,180.275736961
