,time
0,0.0943310657596
1,3.47301587302
2,7.20544217687
3,10.7519274376
4,14.1850340136
5,17.622675737
6,20.9378684807
7,24.4072562358
8,27.8630385488
9,31.2916099773
10,34.7111111111
11,38.1260770975
12,41.5727891156
13,45.0648526077
14,48.3664399093
15,51.7451247166
16,55.1691609977
17,58.7020408163
18,62.2349206349
19,65.8176870748
20,69.4820861678
21,72.9151927438
22,76.2031746032
23,79.6090702948
24,83.1510204082
25,86.3528344671
26,89.4140589569
27,92.5931972789
28,95.9401360544
29,99.3414965986
30,102.529705215
31,105.79047619
