,time
0,0.158049886621
1,1.97543868204
2,3.89047619048
3,5.61765375206
4,7.5820861678
5,9.19813636327
6,11.3326530612
7,13.0872812685
8,14.939255033
9,16.7912287974
10,18.2728078089
11,20.3213151927
12,22.0384877966
13,23.7052641845
14,25.4955054901
15,27.2691609977
16,29.0759881013
17,30.8662294069
18,32.8882086168
19,34.7553743122
20,36.3604182414
21,38.4392290249
22,40.2495631466
23,42.1015369111
24,43.8300457578
25,45.6820195223
26,47.677324263
27,49.3242345923
28,51.1762083567
29,53.0281821211
30,54.9418883443
31,57.0696145125
32,58.8310332496
33,60.8201814059
34,62.7201781549
35,64.4482993197
36,66.1771958485
37,68.1716553288
