,time
0,0.117233560091
1,4.31224489796
2,8.62970521542
3,12.5344671202
4,16.3712018141
5,20.393877551
6,24.1943310658
7,28.162585034
8,31.9403628118
9,36.0083900227
10,40.0083900227
11,44.1489795918
12,48.1671201814
13,52.4573696145
14,56.5979591837
15,60.7430839002
16,64.9789115646
17,69.5775510204
18,74.2034013605
19,78.5163265306
20,82.9154195011
21,87.3371882086
22,91.7498866213
23,96.3575963719
24,100.874603175
25,105.382539683
26,110.080952381
27,114.947165533
28,119.972108844
29,125.246485261
