,time
0,0.0412194507433
1,2.96507936508
2,6.5977324263
3,10.652154195
4,14.5297052154
5,18.4616780045
6,22.4526077098
7,26.5024943311
8,30.8970521542
9,35.2054421769
10,39.2870748299
11,43.7315192744
12,47.7224489796
13,51.6498866213
14,56.0036281179
15,59.9854875283
16,64.212244898
17,68.2303854875
18,72.293877551
19,76.2893424036
20,80.5795918367
21,85.0467120181
22,89.5047619048
23,94.2757369615
24,98.7609977324
25,103.18276644
26,107.681632653
27,112.021768707
28,116.262131519
29,120.493424036
30,125.119274376
31,130.153287982
32,134.97414966
33,140.094331066
34,145.219047619
35,150.098866213
36,155.799546485
