,time
0,0.012925170068
1,3.53673469388
2,7.11950113379
3,10.6569160998
4,14.9925170068
5,18.6614512472
6,22.6523809524
7,26.5707482993
8,31.1376417234
9,35.5276643991
10,39.9358276644
11,43.7136054422
12,47.7589569161
13,51.8541950113
14,55.7725623583
15,59.7317460317
16,63.5412698413
17,67.59569161
18,71.2555555556
19,75.2963718821
20,79.3371882086
21,83.7861678005
22,87.7453514739
23,91.8315192744
24,95.3507936508
25,98.9108843537
26,102.584353741
27,106.017460317
28,109.378004535
29,112.783900227
30,115.722675737
31,118.960770975
32,121.849659864
33,125.133106576
34,128.094557823
35,131.323582766
36,134.693197279
