,time
0,0.0
1,1.65918367347
2,3.19565341071
3,4.93043669081
4,6.71087216249
5,8.4074829932
6,10.0891343395
7,11.8695698112
8,13.5594104308
9,15.2934841798
10,16.8972789116
11,18.5804419737
12,20.2695730622
13,21.9585034014
14,23.6934874308
15,25.3369663277
16,27.1174017994
17,28.7022675737
18,30.4043595933
19,32.0900226757
20,33.8282739619
21,35.4261006673
22,37.0968253968
23,38.8500150359
24,40.5344671202
25,42.2739294045
26,43.8261039183
27,45.49138322
28,47.2043660953
29,48.9108843537
30,50.5826282723
