,time
0,0.175963718821
1,4.16235827664
2,7.37324263039
3,11.1827664399
4,14.3664399093
5,17.8811791383
6,21.4775510204
7,25.0784580499
8,28.5659863946
9,32.0217687075
10,35.4639455782
11,38.8244897959
12,42.4752834467
13,46.398185941
14,50.0036281179
15,53.5002267574
16,57.368707483
17,60.9560090703
18,64.674829932
19,68.4798185941
20,71.9219954649
21,75.5410430839
22,78.8199546485
23,82.2258503401
24,85.4231292517
25,89.0013605442
26,92.8653061224
27,96.0807256236
28,99.3551020408
29,102.847165533
30,106.180498866
31,109.47755102
32,112.806349206
33,116.162358277
34,119.654421769
35,123.246258503
36,126.570521542
37,129.949206349
38,133.191836735
39,136.85170068
40,139.926530612
41,142.770068027
42,145.72244898
43,149.264399093
44,152.352834467
45,155.736054422
46,158.774603175
47,161.962811791
48,165.042176871
49,168.185034014
50,171.278004535
51,174.5569161
52,177.940136054
53,181.386848073
54,184.475283447
55,187.622675737
56,190.706575964
57,193.749659864
58,196.720181406
59,199.980952381
60,202.960544218
61,205.917460317
62,208.833560091
63,211.921995465
