,time
0,1.66825396825
1,4.84285714286
2,8.1716553288
3,11.677324263
4,15.4596371882
5,19.5140589569
6,23.5004535147
7,27.4868480726
8,31.133106576
9,34.6115646259
10,38.3848072562
11,42.3394557823
12,46.185260771
13,49.7907029478
14,53.6637188209
15,57.5185941043
16,61.4414965986
17,65.3734693878
18,69.3009070295
19,73.2873015873
20,77.2782312925
21,80.6614512472
22,84.498185941
23,88.4891156463
24,92.4664399093
25,95.7045351474
26,99.0696145125
27,102.997052154
28,106.856462585
29,110.870068027
