,time
0,1.15124716553
1,5.03333333333
2,8.76575963719
3,12.5344671202
4,16.3303854875
5,20.0083900227
6,23.8496598639
7,27.6365079365
8,31.2782312925
9,34.8700680272
10,38.6569160998
11,42.5798185941
12,46.1807256236
13,49.90861678
14,53.5412698413
15,57.4505668934
16,61.3553287982
17,65.087755102
18,69.0151927438
19,73.1058956916
20,76.9743764172
21,80.879138322
22,84.7657596372
23,88.6160997732
24,92.4664399093
25,96.4029478458
26,100.362131519
27,104.294104308
28,108.162585034
29,112.262358277
30,116.298639456
31,120.126303855
32,124.103628118
33,127.90861678
34,131.795238095
35,135.858730159
36,139.68185941
37,143.527664399
38,147.28276644
39,151.092290249
40,154.602494331
41,158.44829932
