,time
0,0.305683563748
1,2.13978494624
2,4.27956989247
3,6.38911564626
4,8.71198156682
5,10.9741496599
6,12.9915514593
7,15.3551020408
8,17.5768049155
9,19.9764172336
10,22.3619047619
11,24.7337868481
12,27.3596371882
13,30.5683563748
14,33.0376417234
15,35.39138322
16,37.7519201229
17,40.0444444444
18,42.4299319728
19,44.7609977324
20,47.1510204082
21,49.5183673469
22,51.8811791383
23,54.2621315193
24,56.6975056689
25,59.3868480726
26,62.6612244898
27,65.0285714286
28,67.4004535147
29,69.7768707483
30,72.2621315193
31,74.6385487528
32,77.0149659864
33,79.3248847926
34,81.6453514739
35,84.0172335601
36,86.3556067588
37,88.5841269841
38,91.0240362812
39,94.3573696145
40,96.5960061444
41,98.8789115646
42,100.875576037
43,103.015360983
44,105.613671275
45,107.758730159
46,110.117006803
47,112.507029478
48,114.631336406
49,117.128344671
50,119.5138322
51,122.008163265
52,124.511564626
53,126.858678955
54,129.028571429
55,131.404988662
56,133.73655914
57,136.008163265
58,138.474654378
59,140.767281106
60,142.770068027
61,145.132879819
62,147.5138322
63,150.030839002
