,time
0,0.0
1,1.35637188209
2,2.67323775388
3,3.9920350458
4,5.23954599761
5,6.54911564626
6,7.84149741139
7,9.13414965986
8,10.3721624851
9,11.690959777
10,13.0525170068
11,14.2929111908
12,15.6117084827
13,16.9028571429
14,18.1067303863
15,19.4255276782
16,20.7086818001
17,22.0593197279
18,23.2749900438
19,24.6534240363
20,25.9482277977
21,27.2313819196
22,28.5853968254
23,29.9402628435
24,31.2590601354
25,32.5778574273
26,33.9368707483
27,35.2510951812
28,36.6411788132
29,38.0638548753
30,39.3144165671
