,time
0,0.402721088435
1,4.57959183673
2,8.81541950113
3,13.1646258503
4,17.5591836735
5,21.3823129252
6,25.4276643991
7,30.085260771
8,34.7383219955
9,38.7882086168
10,43.0965986395
11,46.7609977324
12,50.6929705215
13,54.6929705215
14,58.8653061224
15,63.1192743764
16,67.2326530612
17,71.4004535147
18,75.8902494331
19,80.4253968254
20,84.3619047619
21,88.3301587302
22,92.2303854875
23,96.1986394558
24,100.597732426
25,104.425396825
26,107.908390023
27,111.668027211
28,115.377777778
29,118.838095238
30,122.475283447
31,126.044444444
32,129.332426304
33,132.933333333
34,136.738321995
35,140.171428571
36,143.944671202
