,time
0,0.339229024943
1,4.21678004535
2,7.91292517007
3,11.6952380952
4,15.4140589569
5,19.0512471655
6,22.5886621315
7,26.1487528345
8,29.8857142857
9,33.4231292517
10,37.137414966
11,40.6839002268
12,44.293877551
13,48.7519274376
14,52.2530612245
15,55.8721088435
16,59.6
17,63.3505668934
18,66.8517006803
19,70.5024943311
20,73.9446712018
21,77.7678004535
22,81.4820861678
23,85.3414965986
24,89.0058956916
25,92.8517006803
26,96.8970521542
27,100.470748299
28,104.021768707
29,107.414058957
30,111.16462585
31,114.742857143
32,118.402721088
33,121.79047619
34,125.246258503
35,128.815419501
36,132.479818594
37,135.772335601
38,139.264399093
39,143.178231293
40,146.511564626
41,149.795011338
42,153.250793651
43,156.66122449
44,160.212244898
45,163.708843537
46,167.219047619
47,170.76553288
48,174.343764172
49,178.067120181
50,181.645351474
51,185.323356009
52,188.742857143
53,192.284807256
54,195.763265306
55,199.105668934
56,202.411791383
57,205.949206349
58,209.39138322
59,213.051247166
60,216.375510204
61,219.82675737
62,223.132879819
63,226.45260771
