,time
0,1.3641723356
1,4.98321995465
2,8.45260770975
3,12.2349206349
4,15.8721088435
5,19.7587301587
6,23.8993197279
7,27.9764172336
8,32.1170068027
9,36.2439909297
10,40.4480725624
11,44.5297052154
12,48.6839002268
13,52.9514739229
14,56.7746031746
15,60.6612244898
16,64.6975056689
17,68.8063492063
18,72.7201814059
19,76.7609977324
20,80.8517006803
21,85.137414966
22,89.0603174603
23,93.1102040816
24,97.0285714286
25,100.919727891
26,105.223582766
27,108.987755102
28,112.697505669
29,116.389115646
30,120.103401361
31,123.899319728
32,127.763265306
33,131.49569161
34,135.463945578
35,139.209977324
36,143.114739229
37,146.937868481
38,150.6430839
39,154.606802721
40,158.466213152
41,162.003628118
42,165.79047619
43,169.699773243
44,173.554648526
45,177.504761905
46,181.332426304
47,185.259863946
48,189.037641723
49,192.942403628
50,196.829024943
51,200.679365079
52,204.502494331
53,208.293877551
54,212.135147392
55,215.953741497
56,219.631746032
57,223.58185941
58,227.28707483
59,231.18276644
60,234.819954649
