,time
0,0.185260770975
1,4.9970521542
2,9.94036281179
3,15.0832199546
4,20.0854875283
5,24.9471655329
6,30.0219954649
7,34.6115646259
8,39.0287981859
9,43.9902494331
10,48.9244897959
11,53.4006802721
12,58.1036281179
13,62.7204081633
14,67.468707483
15,72.2079365079
16,76.8519274376
17,81.6455782313
18,86.3530612245
19,91.1739229025
20,96.1172335601
21,100.738548753
22,105.550340136
23,110.189795918
24,114.643310658
25,118.652380952
26,123.101360544
27,127.68185941
28,132.629705215
29,137.278231293
30,142.130839002
31,146.820181406
32,151.201133787
33,155.872335601
34,160.01292517
35,164.139909297
36,168.375736961
37,173.110430839
38,177.931292517
39,182.570748299
40,187.346258503
41,191.981179138
42,196.806575964
43,201.060544218
44,205.563945578
45,210.017460317
46,214.724943311
47,219.622902494
48,224.720408163
49,229.631972789
50,234.679591837
51,239.241950113
52,244.180725624
53,248.897278912
54,253.355328798
55,257.949433107
56,262.63877551
57,267.291836735
58,272.017460317
59,276.724943311
60,281.114965986
61,285.514058957
62,290.035600907
63,294.529931973
64,298.770294785
65,303.046938776
66,307.124036281
67,311.514058957
68,315.872335601
69,320.266893424
70,324.756689342
71,329.210204082
72,333.486848073
73,337.985714286
74,342.425623583
75,346.647845805
76,350.643310658
77,354.829251701
