,time
0,0.538548752834
1,6.05782312925
2,11.2097505669
3,16.4886621315
4,21.5090702948
5,26.298185941
6,30.6746031746
7,34.7380952381
8,39.7358276644
9,44.1258503401
10,48.4160997732
11,52.9467120181
12,57.6587301587
13,62.6428571429
14,68.0306122449
15,73.2097505669
16,78.529478458
17,83.3321995465
18,88.5612244898
19,93.2959183673
20,97.5090702948
21,102.710884354
22,107.849206349
23,112.370748299
24,117.123582766
25,121.921768707
26,126.697278912
27,131.051020408
28,135.908163265
29,140.615646259
30,144.937641723
31,149.323129252
32,153.450113379
33,157.286848073
34,161.078231293
35,165.536281179
36,169.731292517
37,174.198412698
38,178.719954649
39,183.150793651
40,187.29138322
41,191.69047619
42,196.429705215
43,201.150793651
44,205.495464853
45,210.017006803
46,213.980725624
47,218.375283447
48,222.402494331
49,226.216553288
50,230.996598639
51,234.96031746
52,239.236961451
53,243.350340136
54,247.522675737
55,251.948979592
56,256.112244898
57,260.379818594
58,264.520408163
59,269.128117914
60,273.4138322
61,277.504535147
62,281.581632653
63,285.445578231
