,time
0,0.366213151927
1,4.31179138322
2,9.01927437642
3,13.4047619048
4,18.2210884354
5,22.6111111111
6,27.164399093
7,31.3004535147
8,36.0986394558
9,40.1439909297
10,44.6111111111
11,48.7698412698
12,52.9149659864
13,56.9875283447
14,61.3458049887
15,65.4818594104
16,70.0215419501
17,74.2800453515
18,78.8605442177
19,83.0283446712
20,87.5907029478
21,91.5498866213
22,95.9353741497
23,99.9399092971
24,104.434240363
25,108.570294785
26,113.318594104
27,117.277777778
28,121.903628118
29,125.781179138
30,130.298185941
31,135.83106576
32,138.933106576
33,142.937641723
34,147.472789116
35,151.590702948
36,155.722222222
37,159.48185941
