,time
0,0.144217687075
1,2.99682539683
2,5.89024943311
3,8.72925170068
4,11.5047619048
5,14.085260771
6,16.7201814059
7,19.3324263039
8,22.2575963719
9,25.0648526077
10,27.8630385488
11,30.4934240363
12,33.2825396825
13,36.293877551
14,39.2145124717
15,42.1124716553
16,45.0512471655
17,47.80861678
18,50.4253968254
19,53.39138322
20,56.2349206349
21,59.0875283447
22,61.8040816327
23,64.6068027211
24,67.5092970522
25,70.316553288
26,73.219047619
27,75.958276644
28,78.779138322
29,81.4911564626
30,84.2077097506
31,86.9741496599
32,89.853968254
33,92.6385487528
34,95.3596371882
35,98.062585034
36,100.946938776
37,103.817687075
38,106.738321995
39,109.745124717
40,112.416326531
41,115.055782313
42,117.82675737
43,120.624943311
44,123.395918367
45,126.284807256
46,129.051247166
47,131.921995465
48,134.665759637
49,137.590929705
50,140.529705215
51,143.577324263
52,146.479818594
53,149.214512472
54,152.153287982
55,154.951473923
56,157.849433107
57,160.865306122
58,163.831292517
59,166.906122449
60,169.763265306
61,172.751927438
62,175.70430839
63,178.724716553
