,time
0,0.257596371882
1,4.08526077098
2,7.49115646259
3,11.2235827664
4,15.0829931973
5,18.4163265306
6,21.5682539683
7,25.2099773243
8,29.0829931973
9,32.6884353741
10,36.4299319728
11,40.1260770975
12,43.7315192744
13,47.6770975057
14,51.5047619048
15,55.3777777778
16,59.0013605442
17,62.4526077098
18,66.2621315193
19,69.70430839
20,73.0648526077
21,76.652154195
22,80.8199546485
23,84.6068027211
24,88.570521542
25,92.2303854875
26,95.9718820862
27,99.1646258503
28,102.525170068
29,105.994557823
30,109.395918367
31,112.842630385
32,115.917460317
33,119.37324263
34,122.706575964
35,125.976417234
36,129.350566893
37,132.24399093
38,135.663492063
39,139.429723502
40,143.123809524
41,146.212244898
42,149.167672445
43,153.010430839
44,156.321088435
45,159.545578231
46,162.76553288
47,166.085260771
48,169.400453515
49,172.965079365
50,175.908390023
51,179.332426304
52,182.624943311
53,185.242346939
54,189.123809524
55,192.783673469
56,196.248526077
57,198.86984127
58,201.908390023
59,204.718244825
60,207.595366103
61,211.509297052
62,214.112471655
63,217.111998025
