,time
0,0.724943310658
1,4.6433106576
2,8.18979591837
3,12.2578231293
4,16.2714285714
5,20.3213151927
6,24.080952381
7,28.2532879819
8,32.5072562358
9,36.8065759637
10,40.4029478458
11,43.9857142857
12,47.7181405896
13,51.4233560091
14,55.3281179138
15,58.9698412698
16,62.520861678
17,66.312244898
18,70.0718820862
19,73.5775510204
20,77.087755102
21,80.6659863946
22,84.3530612245
23,87.9811791383
24,91.7725623583
25,95.1149659864
26,98.4210884354
27,101.981179138
28,105.80430839
29,109.423356009
30,112.724943311
31,116.715873016
32,120.747619048
33,124.724943311
34,128.783900227
35,132.779365079
36,136.919954649
37,141.069614512
38,145.128571429
