,time
0,0.180725623583
1,4.65691609977
2,8.9335600907
3,13.5639455782
4,17.8904761905
5,22.1988662132
6,26.6841269841
7,31.2782312925
8,35.6138321995
9,40.1897959184
10,44.6523809524
11,48.9789115646
12,53.6047619048
13,58.0537414966
14,62.6297052154
15,66.9108843537
16,71.3009070295
17,75.4823129252
18,79.7680272109
19,84.2170068027
20,88.4437641723
21,92.7657596372
22,97.1285714286
23,101.427891156
24,105.80430839
25,110.298639456
26,115.092290249
27,119.768027211
28,124.198866213
29,128.43015873
30,132.860997732
31,136.992517007
32,141.133106576
