,time
0,0.929083461342
1,2.62517006803
2,4.02602833248
3,5.61874283764
4,7.16721527321
5,8.6272035696
6,10.162585034
7,11.6356643016
8,13.1398946675
9,14.5556408944
10,15.9766439909
11,17.387133348
12,18.9356057835
13,20.4210884354
14,21.8555823763
15,23.2713286031
16,24.6428327603
17,26.0673469388
18,27.5628093531
19,29.0227976495
20,30.4827859459
21,31.9222222222
22,33.4027625387
23,34.8185087655
24,36.3227391315
25,37.7498866213
26,39.2427157243
27,40.670521542
28,42.0299661083
29,43.4457123351
30,45.006122449
31,46.3656889279
32,47.8814058957
