,time
0,0.0
1,5.45510204082
2,10.4619047619
3,15.7136054422
4,21.0832199546
5,26.3303854875
6,31.7
7,37.2102040816
8,42.3349206349
9,47.7090702948
10,53.5820861678
11,58.4619047619
12,63.8315192744
13,69.4641723356
14,74.8337868481
15,80.2079365079
16,85.4596371882
17,90.8337868481
18,96.0854875283
19,101.337188209
20,106.838321995
21,112.085487528
22,117.455102041
23,122.711337868
24,128.212471655
25,133.455102041
26,141.586621315
27,146.960770975
28,152.212471655
29,157.468707483
30,162.597959184
31,167.972108844
32,173.346258503
33,178.466439909
34,183.967573696
35,189.459637188
36,194.84739229
37,199.972108844
38,205.468707483
39,212.094557823
40,217.219274376
41,222.466439909
42,227.972108844
43,233.223809524
44,238.597959184
45,244.099092971
46,249.341723356
47,254.842857143
48,260.34399093
49,265.59569161
50,270.84739229
51,276.226077098
52,281.71814059
53,286.720408163
54,292.217006803
55,297.468707483
56,302.842857143
57,308.22154195
58,313.591156463
59,318.84739229
60,324.226077098
61,329.59569161
62,334.715873016
63,340.099092971
64,345.59569161
65,351.101360544
66,356.22154195
67,361.59569161
68,367.092290249
69,372.892743764
70,378.144444444
71,383.514058957
72,388.888208617
73,394.389342404
74,399.514058957
75,405.010657596
76,410.380272109
77,417.137641723
