,time
0,0.271428571429
1,3.39614512472
2,6.83378684807
3,10.7929705215
4,14.7612244898
5,18.4800453515
6,22.3258503401
7,25.7453514739
8,29.0106575964
9,32.5798185941
10,36.2941043084
11,40.2578231293
12,44.2260770975
13,48.0265306122
14,52.0628117914
15,55.90861678
16,59.2102040816
17,62.6931972789
18,66.1263038549
19,69.5639455782
20,72.8700680272
21,76.498185941
22,80.0854875283
23,83.6229024943
24,87.1195011338
25,90.9698412698
26,94.9471655329
27,98.4619047619
28,102.035600907
29,105.668253968
30,109.142176871
31,112.112698413
32,115.849659864
33,119.436961451
34,123.019727891
35,126.675056689
36,130.298639456
37,133.958503401
38,137.659183673
39,141.790702948
40,145.913151927
41,149.418820862
42,152.987981859
43,156.557142857
44,160.062811791
45,163.527664399
46,167.323582766
47,171.636507937
48,175.768027211
49,179.309977324
50,182.860997732
51,186.520861678
52,191.015192744
53,194.507256236
54,197.917687075
55,201.355328798
56,204.910884354
57,208.44829932
58,212.779365079
59,217.872335601
60,222.470975057
61,226.11723356
62,229.713605442
63,233.464172336
64,237.033333333
65,240.824716553
66,244.207936508
67,247.727210884
68,251.232879819
69,255.536734694
70,261.482312925
71,268.080952381
72,273.187528345
73,278.139909297
74,283.7861678
75,289.359863946
76,293.087755102
77,297.124036281
78,300.95170068
79,304.53446712
80,308.824716553
81,312.262358277
82,315.849659864
83,319.38707483
84,323.255555556
85,327.332653061
86,331.319047619
87,335.423356009
