,time
0,1.17392290249
1,5.20113378685
2,8.91088435374
3,12.6931972789
4,16.2079365079
5,20.0310657596
6,23.8859410431
7,27.4959183673
8,31.3961451247
9,35.1149659864
10,38.7158730159
11,42.3575963719
12,46.1580498866
13,49.8360544218
14,53.6591836735
15,57.341723356
16,61.1693877551
17,64.8201814059
18,68.5072562358
19,71.9131519274
20,75.6047619048
21,79.1149659864
22,82.7385487528
23,86.5117913832
24,89.9721088435
25,93.4097505669
26,96.9471655329
27,100.480045351
28,103.940362812
29,107.695464853
30,111.314512472
31,114.938095238
32,118.788435374
33,122.339455782
34,125.799773243
35,129.49138322
36,133.128571429
37,136.6569161
38,140.253287982
39,143.876870748
40,147.47324263
41,151.57755102
