,time
0,0.0
1,5.19659863946
2,10.3167800454
3,15.4414965986
4,20.6931972789
5,25.9448979592
6,30.9471655329
7,36.1943310658
8,41.4414965986
9,46.5707482993
10,53.3235827664
11,58.1988662132
12,63.446031746
13,69.9494331066
14,75.1965986395
15,80.3213151927
16,85.4414965986
17,90.8201814059
18,96.0718820862
19,103.82244898
20,110.316780045
21,115.446031746
22,123.319047619
23,128.570748299
24,133.817913832
25,139.028798186
26,144.280498866
27,150.661451247
28,156.040136054
29,161.033333333
30,166.402947846
31,171.536734694
32,176.6569161
33,183.40521542
34,188.529931973
35,193.781632653
36,199.028798186
37,204.03106576
38,209.400680272
39,214.402947846
40,219.645578231
41,224.901814059
42,230.148979592
43,235.378004535
44,240.670521542
45,245.772562358
46,251.26462585
47,256.389342404
48,261.527664399
49,266.765759637
50,272.139909297
51,277.137641723
52,282.275963719
53,287.518594104
54,293.015192744
55,298.63877551
56,304.01292517
57,309.024263039
58,314.280498866
59,319.636507937
60,324.393877551
61,329.768027211
62,335.142176871
63,340.271428571
64,345.523129252
65,350.525396825
66,355.895011338
67,361.146712018
68,366.389342404
69,371.645578231
70,376.765759637
71,382.01292517
72,387.396145125
73,392.389342404
74,397.772562358
75,403.028798186
76,408.148979592
77,413.400680272
