,time
0,0.0
1,5.09682539683
2,10.9789115646
3,16.8927437642
4,23.1875283447
5,28.8020408163
6,34.4664399093
7,40.0673469388
8,45.90861678
9,51.8632653061
10,58.3893424036
11,64.6977324263
12,70.5843537415
13,76.1897959184
14,82.1444444444
15,87.9494331066
16,94.162585034
17,100.230612245
18,106.407482993
19,112.933560091
20,119.47324263
21,125.963038549
22,132.198866213
23,138.752154195
24,144.856462585
25,150.997052154
26,156.879138322
27,163.736281179
28,169.777097506
29,176.158049887
30,182.34399093
31,189.28276644
32,196.575283447
33,202.339455782
34,208.235147392
35,214.652380952
36,221.754421769
37,228.443764172
38,234.371201814
