,time
0,0.00839002267574
1,4.23968253968
2,8.72947845805
3,13.1285714286
4,17.5548752834
5,21.7634920635
6,26.1036281179
7,30.5390022676
8,35.1467120181
9,39.9630385488
10,44.7385487528
11,49.3916099773
12,53.931292517
13,58.8609977324
14,64.1036281179
15,68.9154195011
16,73.9403628118
17,78.8473922902
18,83.7317460317
19,88.752154195
20,93.4278911565
21,97.9222222222
22,102.584353741
23,107.396145125
24,112.167120181
25,117.001587302
26,121.455102041
27,126.203401361
28,130.860997732
29,135.359863946
30,140.275963719
31,145.210204082
32,149.990249433
33,154.412018141
34,159.382539683
35,164.248752834
36,168.811111111
