,time
0,1.16031746032
1,6.39841269841
2,12.2487528345
3,17.6365079365
4,23.2328798186
5,28.5480725624
6,34.1535147392
7,39.8995464853
8,45.6183673469
9,51.1285714286
10,56.7022675737
11,62.1943310658
12,67.6909297052
13,73.3825396825
14,79.1195011338
15,84.7340136054
16,89.9857142857
17,95.7816326531
18,101.36893424
19,107.151247166
20,112.43015873
21,117.6138322
22,123.128571429
23,128.566213152
24,134.144444444
25,139.795238095
26,145.790702948
27,151.423356009
28,156.938095238
29,162.811111111
30,168.489115646
31,174.235147392
32,180.003854875
33,185.831519274
34,191.550340136
35,197.450566893
36,202.802040816
37,208.32585034
38,214.22154195
