,time
0,0.0
1,4.97414965986
2,9.72698412698
3,14.525170068
4,20.1623582766
5,25.5138321995
6,29.5909297052
7,33.8811791383
8,38.4526077098
9,43.3868480726
10,48.5795918367
11,53.4140589569
12,58.2077097506
13,62.7428571429
14,67.3142857143
15,72.987755102
16,78.8743764172
17,84.8335600907
18,90.4888888889
19,95.9945578231
20,100.819954649
21,105.745124717
22,111.414058957
23,116.076190476
24,120.366439909
25,126.525170068
26,132.012698413
27,137.613605442
28,142.924263039
29,148.461678005
30,153.450340136
31,158.230385488
32,162.021768707
33,165.613605442
34,169.795011338
35,174.593197279
36,178.883446712
37,184.026303855
38,188.806349206
39,192.411791383
40,195.795011338
41,199.940136054
42,204.307482993
43,208.493424036
44,213.214512472
45,217.386848073
46,221.695238095
47,225.49569161
48,228.048979592
49,231.849433107
50,236.43446712
51,239.726984127
52,242.928798186
53,245.872108844
54,248.082839587
