,time
0,0.625170068027
1,5.56394557823
2,9.79070294785
3,14.0174603175
4,18.9653061224
5,23.3009070295
6,28.8700680272
7,33.7
8,37.2918367347
9,41.4823129252
10,45.1693877551
11,49.9131519274
12,55.2691609977
13,60.5072562358
14,64.7204081633
15,68.7657596372
16,72.7340136054
17,76.5979591837
18,80.670521542
19,85.2238095238
20,89.0333333333
21,92.8292517007
22,96.625170068
23,100.153514739
24,104.257823129
25,107.872335601
26,111.663718821
27,115.328117914
28,118.915419501
29,122.706802721
30,126.266893424
31,130.090022676
32,133.586621315
33,137.273696145
34,141.096825397
35,145.065079365
36,149.07414966
37,153.155782313
38,157.654648526
