,time
0,0.0
1,5.30544217687
2,10.4936507937
3,16.5888888889
4,22.8927437642
5,28.7929705215
6,34.4482993197
7,40.0310657596
8,45.7408163265
9,51.677324263
10,57.5866213152
11,63.0968253968
12,68.8383219955
13,74.2623582766
14,79.3326530612
15,84.7385487528
16,90.0854875283
17,95.8451247166
18,101.559410431
19,107.037868481
20,112.860997732
21,118.815646259
22,124.96984127
23,131.187528345
24,137.155782313
25,143.260090703
26,148.892743764
27,154.593424036
28,160.502721088
29,166.312244898
30,172.43015873
31,178.997052154
32,185.309977324
33,191.754421769
34,197.790702948
35,203.641043084
36,209.790702948
37,216.262358277
38,222.044671202
