,time
0,0.0
1,2.23038548753
2,4.80181405896
3,7.41859410431
4,9.93106575964
5,12.4526077098
6,14.7882086168
7,17.3324263039
8,19.7360544218
9,22.3392290249
10,24.8789115646
11,27.4367346939
12,29.8494331066
13,32.3301587302
14,34.7746031746
15,37.3641723356
16,39.8902494331
17,42.4934240363
18,44.9242630385
19,47.4095238095
20,50.0263038549
21,52.525170068
22,55.0965986395
23,57.5727891156
24,60.1396825397
25,62.5795918367
26,65.0240362812
27,67.5954648526
28,70.1804988662
29,72.6702947846
30,74.9968253968
31,77.5229024943
32,79.935600907
33,82.5795918367
34,85.0512471655
